celltype	ExpressionInThisCellType(TPM)	FoldEnrichmentOverNextBestCellType	geneID	geneType	geneStatus	GeneID_human_gencode21	GeneID_human	GeneName	GeneID_mouse	Identity	Confidence	geneID_expressionMatrixID	WGCNAModuleID
neuron	77.5987692097805	318.06806963935	ENSMUSG00000029755.9	protein_coding	KNOWN	ENSG00000105880.4	ENSG00000105880	DLX5	ENSMUSG00000029755	97	1	ENSG00000105880|DLX5	ME32
neuron	144.142285148128	50.4023547471907	ENSMUSG00000026890.15	protein_coding	KNOWN	ENSG00000106852.13	ENSG00000106852	LHX6	ENSMUSG00000026890	98	1	ENSG00000106852|LHX6	ME32
neuron	868.445731263525	88.6994764790093	ENSMUSG00000035835.10	protein_coding	KNOWN	ENSG00000129951.16	ENSG00000129951	LPPR3	ENSMUSG00000035835	85	1	ENSG00000129951|LPPR3	ME32
neuron	129.296604749378	40.8505003779732	ENSMUSG00000070576.4	protein_coding	KNOWN	ENSG00000169184.5	ENSG00000169184	MN1	ENSMUSG00000070576	89	1	ENSG00000169184|MN1	ME32
neuron	135.051161677647	16.4795931147262	ENSMUSG00000029153.8	protein_coding	KNOWN	ENSG00000145247.9	ENSG00000145247	OCIAD2	ENSMUSG00000029153	84	1	ENSG00000145247|OCIAD2	ME32
neuron	120.70523257909	13.1211594605344	ENSMUSG00000027849.14	protein_coding	KNOWN	ENSG00000134207.12	ENSG00000134207	SYT6	ENSMUSG00000027849	97	1	ENSG00000134207|SYT6	ME32
neuron	198.375823415503	7.53627860429903	ENSMUSG00000054871.4	protein_coding	KNOWN	ENSG00000249992.1	ENSG00000249992	TMEM158	ENSMUSG00000054871	85	1	ENSG00000249992|TMEM158	ME32
neuron	178.741724839047	5.48987590595361	ENSMUSG00000049659.11	protein_coding	KNOWN	ENSG00000119844.12	ENSG00000119844	AFTPH	ENSMUSG00000049659	79	1	ENSG00000119844|AFTPH	ME35
neuron	336.316858268681	13.6573604205861	ENSMUSG00000027350.8	protein_coding	KNOWN	ENSG00000089199.7	ENSG00000089199	CHGB	ENSMUSG00000027350	64	1	ENSG00000089199|CHGB	ME35
neuron	334.941282315194	15.9742292323661	ENSMUSG00000003575.9	protein_coding	KNOWN	ENSG00000105662.13	ENSG00000105662	CRTC1	ENSMUSG00000003575	86	1	ENSG00000105662|CRTC1	ME35
neuron	287.127014067475	9.97906359464465	ENSMUSG00000047842.6	protein_coding	KNOWN	ENSG00000165023.5	ENSG00000165023	DIRAS2	ENSMUSG00000047842	99	1	ENSG00000165023|DIRAS2	ME35
neuron	394.041497541292	8.17192203637988	ENSMUSG00000024862.12	protein_coding	KNOWN	ENSG00000174996.9	ENSG00000174996	KLC2	ENSMUSG00000024862	95	1	ENSG00000174996|KLC2	ME35
neuron	22.4682527408162	11.7834560897484	ENSMUSG00000047485.6	protein_coding	KNOWN	ENSG00000185915.5	ENSG00000185915	KLHL34	ENSMUSG00000047485	82	1	ENSG00000185915|KLHL34	ME35
neuron	62.8392700091413	5.16678264066543	ENSMUSG00000075318.8	protein_coding	KNOWN	ENSG00000136531.11	ENSG00000136531	SCN2A	ENSMUSG00000075318	98	1	ENSG00000136531|SCN2A	ME35
neuron	274.896077266947	7.49273946991856	ENSMUSG00000028488.11	protein_coding	KNOWN	ENSG00000107295.9	ENSG00000107295	SH3GL2	ENSMUSG00000028488	99	1	ENSG00000107295|SH3GL2	ME35
neuron	137.12927502265	40.71549600806	ENSMUSG00000026163.13	protein_coding	KNOWN	ENSG00000153820.10	ENSG00000153820	SPHKAP	ENSMUSG00000026163	70	1	ENSG00000153820|SPHKAP	ME35
neuron	337.639223441743	6.03700963946576	ENSMUSG00000030806.5	protein_coding	KNOWN	ENSG00000099365.7	ENSG00000099365	STX1B	ENSMUSG00000030806	100	1	ENSG00000099365|STX1B	ME35
neuron	623.072761892715	12.3140474738236	ENSMUSG00000026797.11	protein_coding	KNOWN	ENSG00000136854.15	ENSG00000136854	STXBP1	ENSMUSG00000026797	100	1	ENSG00000136854|STXBP1	ME35
neuron	23.7028641717852	6.14485190202399	ENSMUSG00000034145.10	protein_coding	KNOWN	ENSG00000165548.8	ENSG00000165548	TMEM63C	ENSMUSG00000034145	82	1	ENSG00000165548|TMEM63C	ME35
neuron	735.054483297704	6.28607005037897	ENSMUSG00000025499.13	protein_coding	KNOWN	ENSG00000174775.14	ENSG00000174775	HRAS	ENSMUSG00000025499	100	1	ENSG00000174775|HRAS	ME36
neuron	170.900068392744	9.30613122768763	ENSMUSG00000019797.6	protein_coding	KNOWN	ENSG00000130349.7	ENSG00000130349	C6orf203	ENSMUSG00000019797	79	1	ENSG00000130349|C6ORF203	ME37
neuron	137.895557044843	97.1225087335421	ENSMUSG00000057715.9	protein_coding	KNOWN	ENSG00000165084.13	ENSG00000165084	C8orf34	ENSMUSG00000057715	76	1	ENSG00000165084|C8ORF34	ME37
neuron	36.4423442748176	28.4303252575101	ENSMUSG00000046318.11	protein_coding	KNOWN	ENSG00000183287.11	ENSG00000183287	CCBE1	ENSMUSG00000046318	89	1	ENSG00000183287|CCBE1	ME37
neuron	24.8879298134157	12.7675131492248	ENSMUSG00000041624.9	protein_coding	KNOWN	ENSG00000152402.8	ENSG00000152402	GUCY1A2	ENSMUSG00000041624	87	1	ENSG00000152402|GUCY1A2	ME37
neuron	92.9666497902192	7.53003081205189	ENSMUSG00000038248.8	protein_coding	KNOWN	ENSG00000112320.9	ENSG00000112320	SOBP	ENSMUSG00000038248	94	1	ENSG00000112320|SOBP	ME37
neuron	394.506051811263	12.2908212664801	ENSMUSG00000061887.10	protein_coding	KNOWN	ENSG00000157216.13	ENSG00000157216	SSBP3	ENSMUSG00000061887	100	1	ENSG00000157216|SSBP3	ME37
neuron	386.67380132425	212.97255449622	ENSMUSG00000004885.5	protein_coding	KNOWN	ENSG00000143320.6	ENSG00000143320	CRABP2	ENSMUSG00000004885	93	1	ENSG00000143320|CRABP2	ME38
neuron	218.119163596741	25.6256276263821	ENSMUSG00000062184.7	protein_coding	KNOWN	ENSG00000171004.15	ENSG00000171004	HS6ST2	ENSMUSG00000062184	89	1	ENSG00000171004|HS6ST2	ME38
neuron	19.0965963557752	73.9757358884878	ENSMUSG00000041324.9	protein_coding	KNOWN	ENSG00000122641.9	ENSG00000122641	INHBA	ENSMUSG00000041324	96	1	ENSG00000122641|INHBA	ME38
neuron	221.593567031129	92.4560465767575	ENSMUSG00000045573.9	protein_coding	KNOWN	ENSG00000181195.8	ENSG00000181195	PENK	ENSMUSG00000045573	83	1	ENSG00000181195|PENK	ME38
neuron	288.362700622187	25.6904105880009	ENSMUSG00000045886.6	protein_coding	KNOWN	ENSG00000217930.5	ENSG00000217930	PAM16	ENSMUSG00000045886	96	1	ENSG00000217930|PAM16	ME4
neuron	53.5088141458019	25.3566418016488	ENSMUSG00000040424.11	protein_coding	KNOWN	ENSG00000160396.8	ENSG00000160396	HIPK4	ENSMUSG00000040424	87	1	ENSG00000160396|HIPK4	ME40
neuron	257.860334942565	21.1900250027426	ENSMUSG00000027270.10	protein_coding	KNOWN	ENSG00000125869.7	ENSG00000125869	LAMP5	ENSMUSG00000027270	86	1	ENSG00000125869|LAMP5	ME40
neuron	829.954985089365	26.2635084919725	ENSMUSG00000026275.9	protein_coding	KNOWN	ENSG00000115685.12	ENSG00000115685	PPP1R7	ENSMUSG00000026275	94	1	ENSG00000115685|PPP1R7	ME40
neuron	235.069809116302	24.9950771256772	ENSMUSG00000020262.11	protein_coding	KNOWN	ENSG00000197381.13	ENSG00000197381	ADARB1	ENSMUSG00000020262	90	1	ENSG00000197381|ADARB1	ME43
neuron	64.5777492226356	7.30773161442883	ENSMUSG00000026241.5	protein_coding	KNOWN	ENSG00000163273.3	ENSG00000163273	NPPC	ENSMUSG00000026241	91	1	ENSG00000163273|NPPC	ME43
neuron	181.365157390383	15.5052042656789	ENSMUSG00000019876.11	protein_coding	KNOWN	ENSG00000135549.12	ENSG00000135549	PKIB	ENSMUSG00000019876	69	1	ENSG00000135549|PKIB	ME43
neuron	259.364659223669	7.0851408364595	ENSMUSG00000029725.6	protein_coding	KNOWN	ENSG00000160813.4	ENSG00000160813	PPP1R35	ENSMUSG00000029725	74	1	ENSG00000160813|PPP1R35	ME44
neuron	506.260960555133	10.4266325144856	ENSMUSG00000029769.12	protein_coding	KNOWN	ENSG00000128596.14	ENSG00000128596	CCDC136	ENSMUSG00000029769	59	1	ENSG00000128596|CCDC136	ME45
neuron	87.7775318244994	11.0027453371635	ENSMUSG00000031970.12	protein_coding	KNOWN	ENSG00000003249.11	ENSG00000003249	DBNDD1	ENSMUSG00000031970	44	1	ENSG00000003249|DBNDD1	ME45
neuron	32.1500226985257	8.71683204627807	ENSMUSG00000025813.9	protein_coding	KNOWN	ENSG00000103942.10	ENSG00000103942	HOMER2	ENSMUSG00000025813	94	1	ENSG00000103942|HOMER2	ME45
neuron	64.3819806966506	13.1078161705842	ENSMUSG00000032890.13	protein_coding	KNOWN	ENSG00000117016.7	ENSG00000117016	RIMS3	ENSMUSG00000032890	98	1	ENSG00000117016|RIMS3	ME45
neuron	392.420897792158	15.8146139002365	ENSMUSG00000057455.8	protein_coding	KNOWN	ENSG00000152214.10	ENSG00000152214	RIT2	ENSMUSG00000057455	92	1	ENSG00000152214|RIT2	ME45
neuron	44.0567272946494	14.2092256566682	ENSMUSG00000052026.7	protein_coding	KNOWN	ENSG00000011083.6	ENSG00000011083	SLC6A7	ENSMUSG00000052026	98	1	ENSG00000011083|SLC6A7	ME45
neuron	223.062653214847	5.94378529412281	ENSMUSG00000007021.4	protein_coding	KNOWN	ENSG00000127561.12	ENSG00000127561	SYNGR3	ENSMUSG00000007021	94	1	ENSG00000127561|SYNGR3	ME45
neuron	378.669219810848	11.0449429753783	ENSMUSG00000056596.8	protein_coding	KNOWN	ENSG00000253368.3	ENSG00000253368	TRNP1	ENSMUSG00000056596	87	1	ENSG00000253368|TRNP1	ME45
neuron	143.023004300081	38.6191847820961	ENSMUSG00000040258.6	protein_coding	KNOWN	ENSG00000182379.9	ENSG00000182379	NXPH4	ENSMUSG00000040258	82	1	ENSG00000182379|NXPH4	ME48
neuron	96.5906784317595	7.22677360695078	ENSMUSG00000029638.13	protein_coding	KNOWN	ENSG00000106415.10	ENSG00000106415	GLCCI1	ENSMUSG00000029638	86	1	ENSG00000106415|GLCCI1	ME5
neuron	116.713501463345	5.06384069958401	ENSMUSG00000042606.5	protein_coding	KNOWN	ENSG00000149929.13	ENSG00000149929	HIRIP3	ENSMUSG00000042606	58	1	ENSG00000149929|HIRIP3	ME5
neuron	204.241312297977	6.63555253635672	ENSMUSG00000041625.10	protein_coding	KNOWN	ENSG00000134864.8	ENSG00000134864	GGACT	ENSMUSG00000041625	70	1	ENSG00000134864|GGACT	ME52
neuron	11.1125129571943	5.85813468644949	ENSMUSG00000028862.6	protein_coding	KNOWN	ENSG00000142733.12	ENSG00000142733	MAP3K6	ENSMUSG00000028862	87	1	ENSG00000142733|MAP3K6	ME52
neuron	22.2010670622823	6.56580171740643	ENSMUSG00000052374.10	protein_coding	KNOWN	ENSG00000077522.10	ENSG00000077522	ACTN2	ENSMUSG00000052374	98	1	ENSG00000077522|ACTN2	ME53
neuron	77.7987603428471	19.6940140637963	ENSMUSG00000032773.5	protein_coding	KNOWN	ENSG00000168539.3	ENSG00000168539	CHRM1	ENSMUSG00000032773	99	1	ENSG00000168539|CHRM1	ME53
neuron	75.8440483455784	5.39701072195784	ENSMUSG00000036006.15	protein_coding	KNOWN	ENSG00000111913.13	ENSG00000111913	FAM65B	ENSMUSG00000036006	86	1	ENSG00000111913|FAM65B	ME53
neuron	22.205063808878	27.8447476083332	ENSMUSG00000025400.6	protein_coding	KNOWN	ENSG00000166863.9	ENSG00000166863	TAC3	ENSMUSG00000025400	64	1	ENSG00000166863|TAC3	ME53
neuron	125.292261956125	9.99551373515747	ENSMUSG00000029516.15	protein_coding	KNOWN	ENSG00000122966.11	ENSG00000122966	CIT	ENSMUSG00000029516	96	1	ENSG00000122966|CIT	ME56
neuron	220.405447747759	33.4056401084429	ENSMUSG00000039059.7	protein_coding	KNOWN	ENSG00000101180.13	ENSG00000101180	HRH3	ENSMUSG00000039059	94	1	ENSG00000101180|HRH3	ME56
neuron	73.6084968332944	5.19963660900525	ENSMUSG00000036775.8	protein_coding	KNOWN	ENSG00000242612.4	ENSG00000242612	DECR2	ENSMUSG00000036775	82	1	ENSG00000242612|DECR2	ME57
neuron	22.7124863137965	117.171933542848	ENSMUSG00000047606.2	protein_coding	KNOWN	ENSG00000235711.4	ENSG00000235711	ANKRD34C	ENSMUSG00000047606	88	1	ENSG00000235711|ANKRD34C	ME6
neuron	176.029780071944	5.07119448860892	ENSMUSG00000073433.6	protein_coding	KNOWN	ENSG00000242173.6	ENSG00000242173	ARHGDIG	ENSMUSG00000073433	79	1	ENSG00000242173|ARHGDIG	ME6
neuron	184.190451372731	6.43174630298908	ENSMUSG00000019943.9	protein_coding	KNOWN	ENSG00000070961.12	ENSG00000070961	ATP2B1	ENSMUSG00000019943	100	1	ENSG00000070961|ATP2B1	ME6
neuron	232.285133283614	9.25215890646304	ENSMUSG00000042182.12	protein_coding	KNOWN	ENSG00000151917.15	ENSG00000151917	BEND6	ENSMUSG00000042182	84	1	ENSG00000151917|BEND6	ME6
neuron	43.5230837377397	6.79486347772691	ENSMUSG00000025766.10	protein_coding	KNOWN	ENSG00000151470.10	ENSG00000151470	C4orf33	ENSMUSG00000025766	79	1	ENSG00000151470|C4ORF33	ME6
neuron	80.6146611482757	6.91071141696837	ENSMUSG00000056158.10	protein_coding	KNOWN	ENSG00000154975.11	ENSG00000154975	CA10	ENSMUSG00000056158	100	1	ENSG00000154975|CA10	ME6
neuron	50.8057763126591	6.11857181569503	ENSMUSG00000017978.14	protein_coding	KNOWN	ENSG00000081803.13	ENSG00000081803	CADPS2	ENSMUSG00000017978	96	1	ENSG00000081803|CADPS2	ME6
neuron	158.825002483838	25.2374590421401	ENSMUSG00000028222.2	protein_coding	KNOWN	ENSG00000104327.5	ENSG00000104327	CALB1	ENSMUSG00000028222	98	1	ENSG00000104327|CALB1	ME6
neuron	10385.9040742626	9.75341343974338	ENSMUSG00000036438.8	protein_coding	KNOWN	ENSG00000143933.14	ENSG00000143933	CALM2	ENSMUSG00000036438	100	1	ENSG00000143933|CALM2	ME6
neuron	972.959520950206	11.4022210116801	ENSMUSG00000060240.8	protein_coding	KNOWN	ENSG00000184524.5	ENSG00000184524	CEND1	ENSMUSG00000060240	80	1	ENSG00000184524|CEND1	ME6
neuron	45.4481708644089	7.20574625726237	ENSMUSG00000017167.6	protein_coding	KNOWN	ENSG00000108797.9	ENSG00000108797	CNTNAP1	ENSMUSG00000017167	93	1	ENSG00000108797|CNTNAP1	ME6
neuron	760.526641778183	13.6677953938086	ENSMUSG00000033615.9	protein_coding	KNOWN	ENSG00000168993.12	ENSG00000168993	CPLX1	ENSMUSG00000033615	97	1	ENSG00000168993|CPLX1	ME6
neuron	42.4619620766959	34.5493163213961	ENSMUSG00000022861.12	protein_coding	KNOWN	ENSG00000058866.12	ENSG00000058866	DGKG	ENSMUSG00000022861	90	1	ENSG00000058866|DGKG	ME6
neuron	182.194020383384	19.8765089122144	ENSMUSG00000038174.10	protein_coding	KNOWN	ENSG00000155744.7	ENSG00000155744	FAM126B	ENSMUSG00000038174	95	1	ENSG00000155744|FAM126B	ME6
neuron	68.9248018475655	5.78244417519166	ENSMUSG00000029054.4	protein_coding	KNOWN	ENSG00000187730.7	ENSG00000187730	GABRD	ENSMUSG00000029054	92	1	ENSG00000187730|GABRD	ME6
neuron	929.999187233296	7.9775329933465	ENSMUSG00000025190.9	protein_coding	KNOWN	ENSG00000120053.10	ENSG00000120053	GOT1	ENSMUSG00000025190	91	1	ENSG00000120053|GOT1	ME6
neuron	114.65609337945	11.7330800343999	ENSMUSG00000045967.11	protein_coding	KNOWN	ENSG00000151025.9	ENSG00000151025	GPR158	ENSMUSG00000045967	86	1	ENSG00000151025|GPR158	ME6
neuron	169.610444529914	5.40498022975301	ENSMUSG00000026959.9	protein_coding	KNOWN	ENSG00000176884.12	ENSG00000176884	GRIN1	ENSMUSG00000026959	95	1	ENSG00000176884|GRIN1	ME6
neuron	79.4800326946717	5.63429597463703	ENSMUSG00000028572.9	protein_coding	KNOWN	ENSG00000134709.8	ENSG00000134709	HOOK1	ENSMUSG00000028572	93	1	ENSG00000134709|HOOK1	ME6
neuron	153.332182101824	22.2533848252832	ENSMUSG00000025092.6	protein_coding	KNOWN	ENSG00000165868.10	ENSG00000165868	HSPA12A	ENSMUSG00000025092	95	1	ENSG00000165868|HSPA12A	ME6
neuron	135.455141539402	25.4698046296137	ENSMUSG00000040797.12	protein_coding	KNOWN	ENSG00000120645.9	ENSG00000120645	IQSEC3	ENSMUSG00000040797	87	1	ENSG00000120645|IQSEC3	ME6
neuron	41.7971333482697	6.24441894318065	ENSMUSG00000026824.7	protein_coding	KNOWN	ENSG00000162989.4	ENSG00000162989	KCNJ3	ENSMUSG00000026824	99	1	ENSG00000162989|KCNJ3	ME6
neuron	113.062928436027	11.525150497884	ENSMUSG00000044060.13	protein_coding	KNOWN	ENSG00000069712.10	ENSG00000069712	KIAA1107	ENSMUSG00000044060	48	1	ENSG00000069712|KIAA1107	ME6
neuron	24.53058810211	9.70704825781814	ENSMUSG00000019852.6	protein_coding	KNOWN	ENSG00000112379.8	ENSG00000112379	KIAA1244	ENSMUSG00000019852	93	1	ENSG00000112379|KIAA1244	ME6
neuron	211.693143212349	5.64939463311545	ENSMUSG00000059149.13	protein_coding	KNOWN	ENSG00000174514.10	ENSG00000174514	MFSD4	ENSMUSG00000059149	85	1	ENSG00000174514|MFSD4	ME6
neuron	713.926218229957	6.88171970627653	ENSMUSG00000026260.8	protein_coding	KNOWN	ENSG00000130414.9	ENSG00000130414	NDUFA10	ENSMUSG00000026260	77	1	ENSG00000130414|NDUFA10	ME6
neuron	48.6980109254368	24.371491152104	ENSMUSG00000020396.8	protein_coding	KNOWN	ENSG00000100285.9	ENSG00000100285	NEFH	ENSMUSG00000020396	80	1	ENSG00000100285|NEFH	ME6
neuron	165.876738033996	30.1012329962234	ENSMUSG00000045903.8	protein_coding	KNOWN	ENSG00000174576.6	ENSG00000174576	NPAS4	ENSMUSG00000045903	93	1	ENSG00000174576|NPAS4	ME6
neuron	38.736312692572	8.50859119946685	ENSMUSG00000001520.8	protein_coding	KNOWN	ENSG00000053702.12	ENSG00000053702	NRIP2	ENSMUSG00000001520	59	1	ENSG00000053702|NRIP2	ME6
neuron	332.110272894286	46.4177691080396	ENSMUSG00000066392.7	protein_coding	KNOWN	ENSG00000021645.15	ENSG00000021645	NRXN3	ENSMUSG00000066392	99	1	ENSG00000021645|NRXN3	ME6
neuron	29.3232930763987	8.50263250119408	ENSMUSG00000060212.9	protein_coding	KNOWN	ENSG00000135749.16	ENSG00000135749	PCNXL2	ENSMUSG00000060212	80	1	ENSG00000135749|PCNXL2	ME6
neuron	79.0483590634004	7.4570804163225	ENSMUSG00000032177.12	protein_coding	KNOWN	ENSG00000065989.13	ENSG00000065989	PDE4A	ENSMUSG00000032177	81	1	ENSG00000065989|PDE4A	ME6
neuron	28.1503609519402	8.48819784338676	ENSMUSG00000024901.10	protein_coding	KNOWN	ENSG00000174516.12	ENSG00000174516	PELI3	ENSMUSG00000024901	91	1	ENSG00000174516|PELI3	ME6
neuron	26.8585694422678	7.95494384111102	ENSMUSG00000040543.12	protein_coding	KNOWN	ENSG00000091622.13	ENSG00000091622	PITPNM3	ENSMUSG00000040543	94	1	ENSG00000091622|PITPNM3	ME6
neuron	14.8840116523715	13.3323367106731	ENSMUSG00000033871.10	protein_coding	KNOWN	ENSG00000155846.14	ENSG00000155846	PPARGC1B	ENSMUSG00000033871	78	1	ENSG00000155846|PPARGC1B	ME6
neuron	117.342562313014	7.45321171438818	ENSMUSG00000033526.12	protein_coding	KNOWN	ENSG00000168781.19	ENSG00000168781	PPIP5K1	ENSMUSG00000033526	90	1	ENSG00000168781|PPIP5K1	ME6
neuron	15.1532275688219	9.40279960380453	ENSMUSG00000041552.7	protein_coding	KNOWN	ENSG00000165186.10	ENSG00000165186	PTCHD1	ENSMUSG00000041552	98	1	ENSG00000165186|PTCHD1	ME6
neuron	482.419194013439	23.8221869382593	ENSMUSG00000027347.14	protein_coding	KNOWN	ENSG00000172575.9	ENSG00000172575	RASGRP1	ENSMUSG00000027347	90	1	ENSG00000172575|RASGRP1	ME6
neuron	254.26821748085	17.7763909329505	ENSMUSG00000021719.8	protein_coding	KNOWN	ENSG00000186479.4	ENSG00000186479	RGS7BP	ENSMUSG00000021719	95	1	ENSG00000186479|RGS7BP	ME6
neuron	42.9517179897856	8.24917553120268	ENSMUSG00000024883.6	protein_coding	KNOWN	ENSG00000174791.8	ENSG00000174791	RIN1	ENSMUSG00000024883	76	1	ENSG00000174791|RIN1	ME6
neuron	149.223233557129	11.6286177428954	ENSMUSG00000042743.9	protein_coding	KNOWN	ENSG00000197860.7	ENSG00000197860	SGTB	ENSMUSG00000042743	96	1	ENSG00000197860|SGTB	ME6
neuron	22.6182544196581	11.2933847310445	ENSMUSG00000022696.13	protein_coding	KNOWN	ENSG00000072858.8	ENSG00000072858	SIDT1	ENSMUSG00000022696	92	1	ENSG00000072858|SIDT1	ME6
neuron	38.4794232255931	46.8566112982998	ENSMUSG00000056427.6	protein_coding	KNOWN	ENSG00000184347.12	ENSG00000184347	SLIT3	ENSMUSG00000056427	94	1	ENSG00000184347|SLIT3	ME6
neuron	663.566420819668	19.7803582800079	ENSMUSG00000034891.9	protein_coding	KNOWN	ENSG00000074317.8	ENSG00000074317	SNCB	ENSMUSG00000034891	96	1	ENSG00000074317|SNCB	ME6
neuron	502.829353269149	12.2071715367241	ENSMUSG00000018865.8	protein_coding	KNOWN	ENSG00000130540.11	ENSG00000130540	SULT4A1	ENSMUSG00000018865	98	1	ENSG00000130540|SULT4A1	ME6
neuron	637.678092697907	12.4073338293191	ENSMUSG00000037217.11	protein_coding	KNOWN	ENSG00000008056.10	ENSG00000008056	SYN1	ENSMUSG00000037217	96	1	ENSG00000008056|SYN1	ME6
neuron	283.811309398586	5.75792994095564	ENSMUSG00000009394.9	protein_coding	KNOWN	ENSG00000157152.14	ENSG00000157152	SYN2	ENSMUSG00000009394	94	1	ENSG00000157152|SYN2	ME6
neuron	933.979361513797	9.0120551090279	ENSMUSG00000031144.11	protein_coding	KNOWN	ENSG00000102003.8	ENSG00000102003	SYP	ENSMUSG00000031144	95	1	ENSG00000102003|SYP	ME6
neuron	281.229192878098	6.54436930347324	ENSMUSG00000054034.6	protein_coding	KNOWN	ENSG00000204071.7	ENSG00000204071	TCEAL6	ENSMUSG00000054034	65	1	ENSG00000204071|TCEAL6	ME6
neuron	347.087712000701	43.878466884936	ENSMUSG00000043388.7	protein_coding	KNOWN	ENSG00000166448.12	ENSG00000166448	TMEM130	ENSMUSG00000043388	67	1	ENSG00000166448|TMEM130	ME6
neuron	54.591503194152	5.95004754289667	ENSMUSG00000090100.3	protein_coding	KNOWN	ENSG00000128881.14	ENSG00000128881	TTBK2	ENSMUSG00000090100	90	1	ENSG00000128881|TTBK2	ME6
neuron	200.303090299794	6.2929446157553	ENSMUSG00000010054.4	protein_coding	KNOWN	ENSG00000114383.7	ENSG00000114383	TUSC2	ENSMUSG00000010054	93	1	ENSG00000114383|TUSC2	ME6
neuron	66.5456423161688	6.83774688052225	ENSMUSG00000055567.12	protein_coding	KNOWN	ENSG00000144406.16	ENSG00000144406	UNC80	ENSMUSG00000055567	96	1	ENSG00000144406|UNC80	ME6
neuron	25.3734944196793	6.03261743986266	ENSMUSG00000044365.11	protein_coding	KNOWN	ENSG00000168772.10	ENSG00000168772	CXXC4	ENSMUSG00000044365	87	1	ENSG00000168772|CXXC4	ME60
neuron	23.5754330807976	5.30301138058184	ENSMUSG00000034413.10	protein_coding	KNOWN	ENSG00000214357.6	ENSG00000214357	NEURL1B	ENSMUSG00000034413	91	1	ENSG00000214357|NEURL1B	ME60
neuron	316.486365807718	5.26531639030051	ENSMUSG00000018287.8	protein_coding	KNOWN	ENSG00000091640.5	ENSG00000091640	SPAG7	ENSMUSG00000018287	97	1	ENSG00000091640|SPAG7	ME60
neuron	64.4317698666231	7.12059914770217	ENSMUSG00000030551.9	protein_coding	KNOWN	ENSG00000185551.10	ENSG00000185551	NR2F2	ENSMUSG00000030551	100	1	ENSG00000185551|NR2F2	ME62
neuron	148.2030379471	61.4417292918342	ENSMUSG00000025658.12	protein_coding	KNOWN	ENSG00000149970.12	ENSG00000149970	CNKSR2	ENSMUSG00000025658	99	1	ENSG00000149970|CNKSR2	ME63
neuron	639.684890895392	20.1812045114042	ENSMUSG00000025867.8	protein_coding	KNOWN	ENSG00000145920.12	ENSG00000145920	CPLX2	ENSMUSG00000025867	100	1	ENSG00000145920|CPLX2	ME63
neuron	177.397681395308	7.41064219832911	ENSMUSG00000052572.11	protein_coding	KNOWN	ENSG00000150672.14	ENSG00000150672	DLG2	ENSMUSG00000052572	80	1	ENSG00000150672|DLG2	ME63
neuron	89.3131137895987	6.37390640051289	ENSMUSG00000025582.4	protein_coding	KNOWN	ENSG00000171246.5	ENSG00000171246	NPTX1	ENSMUSG00000025582	96	1	ENSG00000171246|NPTX1	ME63
neuron	10.86452793338	7.72190667836543	ENSMUSG00000021313.11	protein_coding	KNOWN	ENSG00000198626.13	ENSG00000198626	RYR2	ENSMUSG00000021313	97	1	ENSG00000198626|RYR2	ME63
neuron	237.588819954623	11.2305522354917	ENSMUSG00000021373.11	protein_coding	KNOWN	ENSG00000112186.9	ENSG00000112186	CAP2	ENSMUSG00000021373	89	1	ENSG00000112186|CAP2	ME65
neuron	158.986051010354	63.9648322703441	ENSMUSG00000032452.8	protein_coding	KNOWN	ENSG00000158258.13	ENSG00000158258	CLSTN2	ENSMUSG00000032452	91	1	ENSG00000158258|CLSTN2	ME65
neuron	275.559797525018	5.16780554636634	ENSMUSG00000050821.9	protein_coding	KNOWN	ENSG00000175182.11	ENSG00000175182	FAM131A	ENSMUSG00000050821	92	1	ENSG00000175182|FAM131A	ME65
neuron	99.3192745080345	10.8823442329862	ENSMUSG00000009216.7	protein_coding	KNOWN	ENSG00000196990.6	ENSG00000196990	FAM163B	ENSMUSG00000009216	90	1	ENSG00000196990|FAM163B	ME65
neuron	31.3079618663151	11.2069002081646	ENSMUSG00000037362.8	protein_coding	KNOWN	ENSG00000136999.4	ENSG00000136999	NOV	ENSMUSG00000037362	80	1	ENSG00000136999|NOV	ME65
neuron	395.677392824719	6.1019782145015	ENSMUSG00000007944.7	protein_coding	KNOWN	ENSG00000174521.7	ENSG00000174521	TTC9B	ENSMUSG00000007944	90	1	ENSG00000174521|TTC9B	ME65
neuron	432.541863832796	105.72578663553	ENSMUSG00000010066.11	protein_coding	KNOWN	ENSG00000007402.9	ENSG00000007402	CACNA2D2	ENSMUSG00000010066	97	1	ENSG00000007402|CACNA2D2	ME66
